from_node,to_node,effect_size,evidence_tier,method,e_value,data_source,graph_version,is_demoted
PCSK9,coronary artery disease,0.8124,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PCSK9,coronary artery disease,0.8124,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PCSK9,coronary artery disease,0.8124,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PCSK9,coronary artery disease,0.8124,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PCSK9,coronary artery disease,0.8124,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PCSK9,coronary artery disease,0.8124,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PCSK9,coronary artery disease,0.8124,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PCSK9,coronary artery disease,0.7882,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PCSK9,coronary artery disease,0.2517,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PCSK9,coronary artery disease,0.2517,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,0.214,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,0.214,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,0.214,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,0.214,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,0.214,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,0.214,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,0.214,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,0.1976,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,-0.2729,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LDLR,coronary artery disease,-0.2729,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HMGCR,coronary artery disease,0.24,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HMGCR,coronary artery disease,0.24,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HMGCR,coronary artery disease,0.24,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HMGCR,coronary artery disease,0.24,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HMGCR,coronary artery disease,0.24,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HMGCR,coronary artery disease,0.24,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HMGCR,coronary artery disease,0.24,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HMGCR,coronary artery disease,0.1566,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.8337,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.8337,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.8337,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.8337,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.8337,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.8337,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.8337,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.8325,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.1663,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6R,coronary artery disease,0.1663,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.7431,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.7431,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.7431,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.7431,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.7431,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.7431,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.7431,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.7139,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.1995,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE3A,coronary artery disease,0.1995,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CETP,coronary artery disease,0.3036,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CETP,coronary artery disease,0.3036,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CETP,coronary artery disease,0.3036,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CETP,coronary artery disease,0.3036,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CETP,coronary artery disease,0.3036,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CETP,coronary artery disease,0.3036,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CETP,coronary artery disease,0.3036,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CETP,coronary artery disease,0.3585,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORT1,coronary artery disease,0.341,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORT1,coronary artery disease,0.341,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORT1,coronary artery disease,0.341,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORT1,coronary artery disease,0.341,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORT1,coronary artery disease,0.341,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORT1,coronary artery disease,0.341,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORT1,coronary artery disease,0.341,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORT1,coronary artery disease,0.2565,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ANGPTL4,coronary artery disease,0.0638,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ANGPTL4,coronary artery disease,0.0638,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ANGPTL4,coronary artery disease,0.0638,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ANGPTL4,coronary artery disease,0.0638,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ANGPTL4,coronary artery disease,0.0638,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ANGPTL4,coronary artery disease,0.0638,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ANGPTL4,coronary artery disease,0.0638,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ANGPTL4,coronary artery disease,-0.3625,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ANGPTL4,coronary artery disease,-0.3625,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,1.3576,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,1.3576,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,1.3576,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,1.3576,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,1.3576,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,1.3576,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,1.3576,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,1.3446,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,0.9419,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FN1,coronary artery disease,0.9419,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.6873,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.6873,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.6873,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.6873,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.6873,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.6873,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.6873,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.7397,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.2068,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZC3HC1,coronary artery disease,0.2068,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,0.2203,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,0.2203,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,0.2203,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,0.2203,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,0.2203,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,0.2203,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,0.2203,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,0.1468,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,-0.1514,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCARB1,coronary artery disease,-0.1514,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,0.175,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,0.175,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,0.175,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,0.175,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,0.175,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,0.175,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,0.175,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,0.1671,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,-0.1812,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FGF5,coronary artery disease,-0.1812,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.7537,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.7537,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.7537,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.7537,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.7537,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.7537,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.7537,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.7574,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.2227,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS7,coronary artery disease,0.2227,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-0.7185,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-0.7185,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-0.7185,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-0.7185,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-0.7185,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-0.7185,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-0.7185,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-0.7422,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-1.0177,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HHIPL1,coronary artery disease,-1.0177,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.7831,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.7831,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.7831,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.7831,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.7831,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.7831,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.7831,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.798,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.1904,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A1,coronary artery disease,0.1904,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,0.6038,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,0.6038,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,0.6038,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,0.6038,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,0.6038,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,0.6038,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,0.6038,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,0.7505,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,-0.5764,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SERPINH1,coronary artery disease,-0.5764,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.9388,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.9388,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.9388,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.9388,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.9388,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.9388,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.9388,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.9348,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.0676,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDNRA,coronary artery disease,0.0676,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A2,coronary artery disease,0.2898,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A2,coronary artery disease,0.2898,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A2,coronary artery disease,0.2898,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A2,coronary artery disease,0.2898,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A2,coronary artery disease,0.2898,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A2,coronary artery disease,0.2898,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A2,coronary artery disease,0.2898,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
COL4A2,coronary artery disease,0.2375,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,1.4879,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,1.4879,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,1.4879,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,1.4879,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,1.4879,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,1.4879,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,1.4879,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,1.6328,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,0.5412,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN2A,coronary artery disease,0.5412,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,0.1563,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,0.1563,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,0.1563,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,0.1563,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,0.1563,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,0.1563,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,0.1563,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,-0.5627,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,-0.6313,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKN1A,coronary artery disease,-0.6313,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.8859,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.8859,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.8859,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.8859,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.8859,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.8859,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.8859,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.8134,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.4703,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HTRA1,coronary artery disease,0.4703,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,0.0459,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,0.0459,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,0.0459,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,0.0459,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,0.0459,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,0.0459,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,0.0459,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,0.0645,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,-0.5724,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TNS1,coronary artery disease,-0.5724,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,1.3073,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,1.3073,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,1.3073,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,1.3073,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,1.3073,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,1.3073,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,1.3073,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,1.2348,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,0.6351,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZEB2,coronary artery disease,0.6351,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,0.1665,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,0.1665,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,0.1665,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,0.1665,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,0.1665,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,0.1665,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,0.1665,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,0.1949,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,-0.2226,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHACTR1,coronary artery disease,-0.2226,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IGF2R,coronary artery disease,0.5917,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IGF2R,coronary artery disease,0.5917,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IGF2R,coronary artery disease,0.5917,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IGF2R,coronary artery disease,0.5917,Tier3_Provisional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IGF2R,coronary artery disease,0.5917,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IGF2R,coronary artery disease,0.5917,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IGF2R,coronary artery disease,0.5917,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IGF2R,coronary artery disease,0.4455,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IGF2R,coronary artery disease,0.0668,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
